@relation 20dim

@attribute dim1 numeric
@attribute dim2 numeric
@attribute dim3 numeric
@attribute dim4 numeric
@attribute dim5 numeric
@attribute dim6 numeric
@attribute dim7 numeric
@attribute dim8 numeric
@attribute dim9 numeric
@attribute dim10 numeric
@attribute dim11 numeric
@attribute dim12 numeric
@attribute dim13 numeric
@attribute dim14 numeric
@attribute dim15 numeric
@attribute dim16 numeric
@attribute dim17 numeric
@attribute dim18 numeric
@attribute dim19 numeric
@attribute dim20 numeric
@attribute class1 {1,2}
@attribute class2 {1,2}

@data
74.019839,81.318081,91.45536,120.888816,105.7428,98.451902,115.968101,140.694793,126.595132,149.930512,77.700572,103.625084,92.998269,103.567971,101.33453,128.388534,132.797222,121.479689,116.425551,128.405444,1,1
73.065567,78.413603,92.317398,120.641256,105.91389,99.590918,114.169869,140.899325,127.942115,150.305199,79.485852,103.375202,93.872173,103.95917,101.533431,129.62661,133.550122,122.909839,117.539767,127.86694,1,1
71.797225,78.203834,90.662081,118.893768,103.616047,98.709,115.472024,140.764971,126.773286,149.844169,78.593836,103.844584,93.632264,104.079251,101.766505,128.84286,133.742437,123.174451,117.620862,126.568976,1,1
74.023236,80.137424,92.094363,121.464146,106.357574,98.96387,115.273261,141.24229,127.464145,151.940464,79.307208,103.419623,94.190774,105.429337,102.36733,128.895805,134.197558,123.794783,118.088885,128.924573,1,1
75.29576,80.21359,90.626377,121.342073,106.637039,100.462154,115.114491,141.501269,128.011229,150.292097,52.584959,73.146698,67.343162,87.89836,94.342569,112.567436,120.002153,120.077371,120.153202,109.621597,1,2
74.061149,78.541048,92.071262,120.655722,105.0576,97.890443,114.853017,141.553655,126.957855,152.210446,79.646965,103.395414,95.884063,106.476234,102.816476,130.23559,135.300637,124.523434,118.162606,129.331365,1,1
74.07474,80.223667,92.098191,121.16275,107.891496,100.007157,115.413164,142.465766,128.982261,151.074381,54.312378,75.157327,69.035597,89.010618,96.38178,113.555623,121.742998,121.611368,122.120454,111.301415,1,2
75.209188,79.932961,91.461781,121.047599,106.483377,100.305782,116.731369,141.918538,129.149887,151.367197,79.200583,103.577629,93.285832,104.837972,102.454957,129.76343,133.433981,123.03443,117.795019,127.649885,1,1
74.403872,78.620273,90.876172,119.635226,107.743823,98.48481,115.757898,141.946635,127.010822,150.796834,54.048587,73.432971,67.428902,87.33323,95.60394,111.569183,120.011482,120.735464,121.029975,109.896489,1,2
74.636217,79.171749,91.898665,120.530196,107.704738,99.853591,116.128271,142.027003,129.845708,152.553575,79.621239,103.264787,94.110555,105.478451,102.56819,129.250524,133.024027,123.136869,118.109702,128.035089,1,1
41.786809,50.275427,52.922732,56.704998,59.03293,60.702714,62.534857,72.94209,71.609391,65.474938,79.453663,104.319251,95.284033,105.865061,103.3889,130.382038,134.438636,122.563244,118.421759,129.045765,2,1
44.151903,52.19932,55.13261,57.953012,60.747496,62.163412,64.182194,74.480286,72.871265,67.291874,80.597031,104.47517,94.617835,106.114269,102.091212,129.29311,135.206417,124.463165,118.175836,129.137517,2,1
41.453715,50.141449,52.420105,55.931327,58.526612,61.040321,62.576046,72.867514,71.069084,64.604562,78.599262,103.543079,93.504194,104.170086,101.932892,128.962101,134.232912,123.355763,117.406364,126.602629,2,1
40.045735,49.95316,52.332394,55.595516,57.915703,59.743571,61.825696,71.797303,69.673152,64.694559,78.684469,102.067405,92.242089,104.495651,100.785793,128.539821,133.275938,122.169612,117.751247,127.162951,2,1
41.19021,49.761094,52.28723,56.54732,58.542722,59.627313,62.143745,72.232162,70.629318,64.66028,53.091916,72.673248,66.975883,87.844751,95.440939,111.00121,118.829417,120.072882,121.323206,110.024342,2,2
41.615499,50.660496,52.749853,56.171992,58.758612,60.095941,62.181653,72.829563,70.425162,64.867045,78.837704,102.054528,92.636098,103.588959,100.754041,128.725762,133.464475,122.072425,116.669472,127.559895,2,1
40.984488,49.723805,52.433195,56.114023,58.947639,59.578223,61.551973,72.641723,71.217008,65.035771,53.662473,74.355108,68.283252,88.181493,95.653151,112.07601,120.002956,120.223773,120.95309,110.187932,2,2
42.004882,50.969119,53.692208,56.577655,59.532286,60.999459,62.537697,73.639938,71.4823,65.231459,79.367651,102.973144,94.242038,104.85642,102.338418,129.35768,133.450725,123.254183,117.254085,128.442269,2,1
41.891417,50.639255,52.849137,56.942532,59.694579,60.950854,63.108778,73.514855,71.366465,65.706782,81.482994,106.299583,95.655536,105.948188,103.683207,130.763714,135.371687,123.835666,119.008914,128.804074,2,1
41.363905,50.547565,52.779714,55.955218,58.349693,60.274966,62.028304,72.393161,70.606473,65.255884,78.20789,102.446957,91.899848,103.344214,100.666102,127.839547,131.734432,121.674429,116.260875,126.821948,2,1
42.495149,51.345879,53.719443,57.2992,59.976291,61.184003,63.410128,73.625798,72.114311,66.258721,79.360903,104.610695,94.064291,106.237709,102.232608,130.373729,133.619626,123.082144,118.643497,128.845168,2,1
42.633852,52.112575,54.848532,58.145207,60.909358,62.443089,64.725501,74.470327,72.775268,66.684833,80.754863,104.92427,96.085404,105.552697,102.939139,130.505003,134.335219,124.339588,119.191338,128.898457,2,1
43.551005,52.513409,54.432858,58.559269,61.143056,62.217364,64.363444,74.215052,73.70701,66.987486,53.679791,74.458424,68.67634,88.967001,95.982098,113.404706,120.856353,121.882429,122.473122,110.710127,2,2
40.837252,49.927421,52.542874,56.321569,58.831568,60.030778,62.529869,72.488853,70.925331,65.043034,78.795307,102.948461,93.486487,104.272461,101.11593,129.405932,132.517396,122.449357,116.528394,126.586804,2,1
43.075602,51.322397,54.375351,57.317215,60.521973,61.962944,63.689315,74.069984,72.680813,66.771814,77.81867,102.939155,94.137554,103.82551,101.804855,128.360982,131.743616,122.475034,117.623209,126.391253,2,1
43.083994,51.738755,54.269363,57.121055,60.091132,61.40028,63.532011,73.530207,72.316595,67.04031,54.940825,75.045262,68.312659,88.833529,97.538996,113.281039,121.521427,121.685458,122.943499,110.555621,2,2
40.807488,50.346847,52.416368,56.708178,58.845935,59.836115,62.370925,72.624779,70.95884,64.576488,80.290384,103.816196,95.602228,105.565802,103.14234,130.099726,134.278032,123.489216,118.209924,127.99589,2,1
43.536033,52.36565,54.4333,58.479852,60.466001,62.111674,64.281265,74.796727,73.079022,66.878259,53.328499,73.60809,67.165404,88.031482,95.046842,112.181589,120.999932,121.096306,121.390196,110.635337,2,2
41.953825,50.412932,52.581542,56.420292,59.539114,59.777278,62.350084,72.196875,71.391303,65.179901,52.960623,73.49097,66.337555,87.334567,96.147562,112.117836,120.191599,119.453699,120.381414,109.033796,2,2
41.609435,50.929366,52.348558,56.811157,58.954418,61.041816,62.135742,72.777164,71.465109,65.22768,52.594867,73.981687,66.895003,87.097462,95.284749,112.368747,119.27974,119.460031,119.619516,109.439918,2,2
41.591563,50.314901,52.734966,56.762873,58.994425,60.470503,62.57629,72.935226,71.502563,65.128798,53.874776,74.023142,67.404379,88.123096,95.648387,112.748957,120.416717,119.158653,121.592882,110.075341,2,2
41.54815,50.039821,52.396517,56.222648,58.267357,59.764812,62.616414,72.355644,70.654293,64.182133,78.268332,104.339668,93.007836,104.49584,101.289443,130.162228,134.428185,123.142834,118.320299,127.71057,2,1
42.832896,52.003922,54.94144,57.980021,60.538765,62.232149,63.807466,74.636358,72.561,66.753099,53.50952,74.654848,68.645511,88.141044,95.865243,113.786456,121.204132,120.330248,121.854824,110.009879,2,2
42.241151,51.654192,53.559229,58.088478,59.858648,61.590108,63.430699,74.147134,71.588122,66.282605,77.677832,102.46622,91.676761,103.74764,100.42917,127.615896,132.226694,121.874414,114.927429,126.61559,2,1
42.660023,51.958132,54.176005,57.96695,60.208916,61.730152,63.773185,74.283701,72.6184,66.952066,53.419569,72.709166,67.509905,87.550188,95.004774,113.265818,119.833209,120.268331,120.917497,110.270081,2,2
41.744735,50.363374,53.163536,56.988732,59.117675,60.906807,62.825408,72.845975,71.4297,65.668043,80.9294,104.660678,95.685294,106.478708,102.366262,131.376347,134.990592,123.365016,119.149955,129.993741,2,1
43.038312,51.807285,54.810446,58.387656,61.575435,62.152871,64.412326,74.125924,73.0907,67.187822,53.949521,74.22835,67.921024,88.017281,95.356626,113.227643,122.05048,120.249973,121.558951,109.599396,2,2
42.186235,51.511422,52.830167,56.785884,59.44813,60.928217,62.495733,73.470224,71.466243,65.811773,79.703136,103.899122,94.835092,105.368897,102.263981,129.037669,133.534591,123.411874,117.945503,127.541148,2,1
43.95598,52.793322,55.252764,59.008272,60.426237,63.480501,64.405072,75.19263,73.305007,67.690162,55.417967,75.478118,69.855426,89.284507,97.663178,114.5847,121.697932,121.959418,123.47962,111.83247,2,2
42.424415,50.88541,53.016621,56.612797,58.909161,60.628486,62.764148,73.255949,71.884698,65.379784,79.272565,103.766962,93.677552,104.747488,102.109359,129.4299,133.220358,123.049794,118.013978,128.314696,2,1
41.219403,49.325985,52.184615,55.417727,58.107764,59.453637,61.787782,72.328841,70.763559,64.587223,78.645421,103.322661,93.403665,104.162058,102.191579,129.541657,132.074112,122.98359,117.521231,127.458505,2,1
41.948087,50.736202,53.151253,56.875371,58.849834,60.492448,62.822807,72.803671,71.578545,64.966832,55.42694,75.882939,69.816582,90.079382,96.973762,114.183715,121.643357,122.315707,122.492254,111.750616,2,2
41.818503,50.673736,53.521838,57.024223,59.136601,60.628779,63.007273,73.267744,71.394792,65.147694,54.492184,74.249316,68.242983,87.650388,96.863033,113.50983,121.859759,121.392037,122.568054,110.918304,2,2
40.606668,48.950894,52.256237,55.283493,57.892157,59.741862,61.827332,71.484457,69.920318,64.165068,55.740462,75.457419,68.579122,89.2891,96.027734,114.376707,121.081717,121.37043,122.834975,111.242693,2,2
41.343501,50.245511,52.698535,56.190976,58.405843,60.309724,62.592372,73.01045,70.615344,65.850103,53.246708,73.479102,66.806068,87.340913,95.165343,112.405958,118.897812,118.999695,120.254619,109.412651,2,2
42.700982,51.737895,53.785338,57.586324,59.650459,61.08093,63.112037,73.961225,71.912493,66.082006,54.181316,74.184194,68.056903,87.35816,96.156803,111.975104,122.153542,120.875015,120.703853,110.782786,2,2
43.263806,52.173816,54.41644,58.330022,61.175722,62.342911,64.287792,74.152459,73.513466,67.383947,79.614411,104.244179,95.508419,105.58437,102.279288,130.835762,135.063975,124.213851,118.630964,129.327052,2,1
42.594458,51.444666,53.692802,57.8222,59.693906,61.262555,63.478542,73.817976,72.742784,66.554607,55.610685,75.341918,67.886047,88.722297,95.680415,113.221965,121.396263,121.487832,121.78428,111.352209,2,2
42.558134,51.419299,53.829972,57.280296,59.697309,60.950206,63.442363,73.782697,72.586781,66.444029,77.463741,102.880948,93.396134,103.485003,101.706083,127.689304,132.827648,122.97639,116.350554,126.234433,2,1
44.153683,52.246067,55.164329,58.572698,61.419573,62.881714,64.877747,75.469319,73.741299,67.452106,53.133544,74.030015,65.694373,88.46303,95.743808,113.117262,120.092922,119.918613,121.033631,109.610129,2,2
43.174854,51.983802,54.102804,58.265539,60.636006,61.974663,64.216001,74.992326,73.289608,66.447036,54.642994,75.856515,69.230256,88.179851,97.309081,114.403451,122.129287,121.505911,121.776765,112.002423,2,2
41.61782,50.512298,52.662959,56.330377,58.640461,60.976162,62.43528,72.866548,70.630809,65.674376,79.584682,104.440182,94.704285,104.684947,103.165516,129.917541,132.968707,124.566128,117.645097,128.627036,2,1
41.406732,50.888555,53.032576,56.533423,58.826128,59.996358,62.193329,72.147657,70.948251,64.64218,80.687487,104.39394,93.354954,105.025123,102.928109,129.907791,133.933921,124.68624,118.265334,128.32539,2,1
40.94405,49.953969,51.840307,55.778203,58.202467,60.140385,61.940434,72.166096,70.273375,64.972852,54.074689,74.737784,69.379457,88.086904,97.449439,114.300427,121.562666,121.508287,122.972284,110.777619,2,2
41.266315,50.389077,52.51529,56.413858,57.949983,59.605981,62.452321,72.166286,70.615179,64.683525,78.631855,103.458432,93.921293,105.789013,102.436771,128.957855,133.237366,122.947584,117.786785,128.574733,2,1
43.139054,51.778124,53.961544,58.486281,60.243508,61.793538,63.2342,74.175508,72.311899,66.979673,53.885975,73.056233,67.107536,86.177049,95.278617,112.674798,119.574548,120.534736,120.487772,109.384247,2,2
42.066074,50.68397,53.107528,56.919817,58.999603,61.002826,62.495853,73.378598,71.965882,65.589431,80.169916,104.53157,94.100326,105.761871,103.071854,130.013005,134.936221,123.041469,117.957468,128.415905,2,1
40.705657,49.743625,51.876093,55.555582,57.753178,59.349727,61.611474,71.987084,70.371302,64.488192,78.391533,104.078211,93.866785,104.55824,102.418259,128.780978,133.317846,122.94923,118.186567,127.120414,2,1
43.864419,52.772413,55.047425,58.415931,60.850841,61.767441,64.742878,74.541907,73.709011,66.966432,79.128793,103.00005,94.663969,104.494457,101.866941,129.394879,133.895426,122.76489,117.580682,127.344512,2,1
41.15777,49.601553,51.706348,55.063513,58.011741,59.190116,61.215016,71.747151,70.116453,64.173571,55.167847,75.056726,68.268082,88.919431,97.301241,113.104778,121.431446,121.21631,122.570535,111.287693,2,2
40.996344,50.552136,53.082215,56.234903,58.540983,60.270467,62.067684,72.578359,70.274629,65.634993,52.816512,73.463405,66.820708,88.159117,94.666307,112.260311,119.013444,120.171278,121.285778,109.503124,2,2
42.558782,51.978731,54.590963,58.044833,59.972167,62.148541,63.141145,74.157075,72.325682,66.694998,78.112334,102.69087,92.147519,104.241957,100.824368,129.173054,132.578783,122.852932,116.896726,127.021419,2,1
41.899438,51.399866,53.435177,56.844504,59.423732,61.016476,63.059243,74.128803,72.056498,65.806641,54.247277,75.004616,67.749272,88.757952,97.045636,113.736042,121.226825,120.795588,122.088474,111.069972,2,2
40.326117,49.959474,52.480012,56.175505,58.759921,59.761694,61.768099,72.628784,70.74568,64.868246,54.550318,74.21922,67.926549,87.580659,97.136026,112.922595,121.264151,120.734418,121.535556,110.51303,2,2
41.225566,49.574754,52.382552,55.688103,57.806319,59.687542,61.594368,72.308412,70.456896,64.948837,53.097556,74.927742,67.998281,86.88234,96.534109,112.910252,120.508874,120.431303,120.644099,109.33031,2,2
43.582588,52.04903,54.393763,58.564784,61.373936,62.004541,64.795556,74.248248,72.828657,66.941768,77.510998,103.010727,92.72614,102.880337,101.007206,128.678064,132.394384,121.731881,115.693579,126.334244,2,1
42.736306,51.239379,53.922021,57.255701,59.940759,61.35871,63.473667,74.071569,71.980018,66.474614,80.982916,105.30957,96.561984,106.100526,104.672202,131.011602,135.079478,124.226116,120.01296,129.352791,2,1
41.051566,49.981081,52.123221,54.86438,58.557685,59.85197,61.618919,72.262359,70.915593,64.787008,78.663556,101.941893,93.115421,103.542977,100.162523,127.963891,132.584927,122.115436,117.365349,125.934611,2,1
43.085351,52.089077,54.158673,57.973127,60.222402,61.913266,63.376709,74.596302,71.905524,66.838923,54.164797,74.573158,68.281924,88.055644,94.557142,113.651504,121.278287,120.843314,121.494949,110.317146,2,2
40.254839,49.827537,52.098376,56.005457,57.92222,59.902269,61.427658,71.871535,69.950365,64.790892,78.486552,103.713572,92.691932,103.28196,101.144442,128.489537,132.928996,122.25072,116.323923,127.005465,2,1
43.211829,52.273391,54.399492,57.965336,60.911938,62.254926,64.358174,74.763914,72.797021,67.38226,77.587442,103.997724,92.53483,103.350242,101.821663,128.404066,133.916881,122.568527,117.239904,127.274151,2,1
40.816805,49.805564,51.849691,55.205798,58.337433,59.508647,61.758248,71.19258,70.740988,64.093774,78.45078,103.293577,93.045499,104.757008,101.878526,129.842208,132.610686,122.805339,117.394582,126.571595,2,1
41.214058,50.317937,53.330725,55.918473,58.9088,60.002924,62.622048,72.695732,71.852477,65.136713,77.134354,101.18107,91.300246,102.000926,99.379792,127.351479,131.733462,120.776459,115.401372,125.999397,2,1
40.917074,50.029953,52.892758,56.055668,58.301226,60.144123,61.59588,72.547857,70.375007,64.349227,53.184835,74.000832,67.430716,88.151833,95.446916,111.529288,121.067269,120.568225,120.894337,110.489399,2,2
41.270648,50.561864,53.558919,56.887755,59.046469,60.529165,62.837411,73.122402,71.280557,65.519541,78.610905,103.234551,94.191812,104.223021,102.186155,129.707018,132.726682,122.992044,116.538305,127.550962,2,1
41.842032,51.044303,52.996326,56.550042,59.812991,60.943712,63.207734,73.204448,71.594337,65.512286,52.746961,74.02991,66.712026,86.851266,94.87781,111.904714,119.110741,120.01232,119.477805,109.837446,2,2
41.219204,49.764089,52.50244,56.273616,58.129582,60.323378,61.41641,72.592791,71.048289,63.944783,80.182449,104.758865,95.034811,105.602763,103.299896,130.26975,133.308382,124.14869,118.478243,129.043966,2,1
40.546311,49.4646,51.548078,55.303861,58.099577,59.135057,61.052471,71.577519,70.393893,64.39057,80.540334,105.844299,94.862092,105.54372,103.870505,130.654548,134.313395,125.234374,118.99433,128.81629,2,1
41.675673,50.885803,53.351422,56.828522,59.1809,60.221551,62.366397,72.963771,70.750263,65.591978,55.689543,75.423941,69.143125,89.455157,97.383983,113.143168,121.014781,121.439405,122.575547,110.988053,2,2
41.852211,50.912027,53.937724,57.625641,59.433732,61.11524,63.181321,73.767434,72.328048,66.119574,78.424508,103.432928,92.813566,104.014413,101.590397,128.706795,132.279354,122.456084,116.030457,128.13382,2,1
41.616511,50.270731,52.914342,56.696807,58.889747,60.497628,62.105075,71.922018,70.592848,64.999955,78.043153,102.565471,92.107817,103.895671,101.35337,128.519743,132.423611,121.50058,116.396641,127.16527,2,1
42.057104,51.389893,53.624961,57.216606,59.309104,60.871047,62.950075,72.787702,71.369184,65.70954,79.384153,103.800897,94.008102,104.222711,101.731673,129.764292,133.371339,123.973282,117.858993,127.362145,2,1
41.720316,50.524971,53.814027,56.503642,59.333827,60.987502,63.29026,73.329019,71.15043,65.107147,53.508469,74.248182,68.625611,88.329103,96.011956,112.688432,120.288018,120.59346,120.689858,110.184534,2,2
43.325977,52.756353,54.28076,58.720444,60.685471,61.744136,64.316078,74.203406,73.3687,67.523153,53.4511,74.383443,67.804872,88.73523,95.805671,113.433705,120.129335,120.353904,120.937164,109.70333,2,2
43.583468,52.9242,55.14328,58.728468,61.334352,62.875196,65.056989,75.752046,73.255273,67.083559,79.466015,104.202054,95.436865,105.32601,102.593266,131.133692,135.015477,124.417771,117.840628,129.261385,2,1
42.039925,52.112631,53.670526,58.369973,60.066295,61.972078,63.921882,73.757054,72.749326,66.885282,53.520244,73.768276,67.312875,87.7777,95.413182,113.147101,120.814237,120.494224,120.775059,110.334757,2,2
41.64152,51.007026,53.654079,57.034352,59.489573,61.117611,63.447288,73.472094,71.990443,66.035333,54.629633,73.54352,68.387489,87.644189,95.823666,113.262006,120.500571,120.390403,120.922242,110.526446,2,2
42.100348,51.002848,52.368133,56.674133,59.135742,60.429709,63.296439,73.402418,71.455356,65.73077,55.146353,75.533859,69.415263,88.712216,96.548007,113.406047,122.122724,121.637194,123.461158,112.196949,2,2
39.919573,48.426599,51.029501,55.299232,56.542011,57.714392,60.620298,71.000813,69.760455,64.148413,79.518627,103.295475,93.571973,104.447515,101.64175,128.802156,133.396899,122.211803,116.5559,126.976207,2,1
41.492275,50.790687,53.199532,57.292019,59.621521,60.655598,62.219044,73.295857,71.353624,65.689655,78.886269,103.706951,93.575503,104.746502,101.677755,129.703807,133.83211,123.760229,117.46376,129.277912,2,1
41.853728,50.858978,53.197261,56.423239,59.240087,60.444301,62.460332,72.752707,70.732714,65.559256,78.012039,102.088002,91.80588,103.473351,100.950879,127.589976,132.054422,121.238921,115.840707,125.727607,2,1
43.709814,53.443098,54.893533,59.004982,61.602024,62.40733,64.254759,75.216541,73.344355,67.388742,79.200048,104.350764,93.803872,105.1372,101.98848,129.671339,133.687548,122.896211,117.586113,127.754653,2,1
42.969884,51.86486,54.113844,57.872987,60.603509,61.57706,63.482563,74.053251,72.652099,66.847407,54.474936,74.750735,68.576804,88.649086,95.417986,112.337033,120.548826,121.417229,120.764504,110.869848,2,2
40.650538,50.178944,52.510839,55.929866,58.743954,60.560992,62.102396,72.699301,70.93805,64.725583,77.760009,101.539694,92.028066,103.105128,100.405881,127.133879,131.398809,121.360424,115.692521,125.328343,2,1
42.118042,51.190697,53.770746,56.964256,59.542736,61.65226,62.481754,73.371279,72.275907,65.638015,53.62684,73.900954,67.783042,87.351122,95.222489,112.366871,120.366011,120.38043,120.947738,109.975244,2,2
43.969832,52.622225,55.145338,58.678317,60.720992,62.308318,65.009417,74.428783,73.026592,67.184722,77.563608,103.311564,93.414769,104.896034,100.596308,129.892396,134.336083,122.699713,117.312198,127.983879,2,1
40.391142,48.959668,51.431016,54.944884,57.450169,58.948582,61.594964,72.39933,70.040883,64.568222,55.510041,74.583151,69.456613,89.258835,97.031228,114.810339,121.534872,121.32747,122.162575,111.494414,2,2
42.33778,51.115889,53.709858,57.993179,59.829562,61.728774,63.046471,73.743695,71.792532,66.342244,54.173116,74.692564,69.0285,88.516531,95.612895,112.898499,119.64339,121.425651,121.099109,110.200224,2,2
43.117114,52.159068,54.619455,58.033061,60.888823,62.052471,64.95008,74.565553,73.242207,67.051742,79.756506,103.138384,93.169308,104.036948,101.549966,129.098276,132.78504,123.284869,117.294054,127.298839,2,1
41.472393,51.094045,52.806619,57.590043,59.083803,60.700534,62.483032,72.942044,71.724997,65.011171,53.918792,73.439374,67.765057,89.435762,96.172496,112.477923,120.584532,120.073585,121.259038,109.39265,2,2
42.001531,50.505426,53.238007,56.473312,59.103944,59.994997,62.106145,72.746021,71.19727,65.068219,79.152624,103.605357,93.982,104.147472,101.277192,128.765865,132.247288,123.394955,117.309291,127.988823,2,1
42.495129,51.82838,53.8964,58.271859,60.109225,61.10903,63.611581,73.617545,72.480172,66.67883,52.550535,72.408389,66.896827,87.163036,95.310297,111.153848,119.186771,119.172378,120.04671,108.628627,2,2
42.210965,51.265087,53.936978,57.41368,59.286146,60.906335,63.780593,73.30734,72.001978,66.738276,54.349102,74.651492,67.359886,88.588996,96.401983,112.605115,121.44774,120.752585,121.650278,110.660792,2,2
42.08975,50.656935,53.290477,56.830309,59.890987,60.961986,62.647997,73.433965,71.842823,65.370246,78.150718,103.816856,94.242179,104.806463,101.45267,128.409688,133.437681,123.395302,116.870851,127.592279,2,1
41.674654,49.777434,52.738241,56.322613,59.524792,60.916084,61.968302,72.436639,71.573382,65.427299,79.108954,103.229983,93.089248,104.31643,101.363509,128.51242,133.477422,123.060457,116.719731,127.275289,2,1
42.861264,51.888332,54.075173,57.738167,59.992235,61.546743,63.255072,74.047793,72.061504,66.293105,77.436011,103.788258,93.013096,105.185089,101.17268,128.536386,133.002917,122.026919,117.390757,128.437948,2,1
42.678495,52.348741,54.157035,57.976275,60.706705,61.522444,63.976562,74.130319,72.423382,66.851117,52.480885,73.662104,67.846435,87.19585,94.981317,112.210948,119.430029,120.513886,119.979825,109.329148,2,2
43.147087,51.70101,54.368076,58.095438,60.139712,61.072817,63.702586,73.898079,73.322153,66.564784,55.311623,75.310399,68.685959,88.355898,96.876734,113.548012,121.49498,120.379647,121.887429,110.638555,2,2
41.800494,51.355327,53.619243,56.815384,59.146508,60.72798,63.196346,72.750936,72.149264,66.186617,55.356933,74.995783,67.882181,89.180992,96.764195,113.594871,121.305825,120.856647,121.566807,110.787807,2,2
42.047346,50.285444,52.888672,56.228202,59.131523,60.983075,62.57297,73.092354,70.992916,65.406516,53.335332,73.286406,67.823138,88.300783,94.848549,111.894464,120.572398,120.493275,120.496218,109.708959,2,2
42.35181,51.232207,53.716985,57.452326,59.789228,61.02891,63.726082,73.860886,72.695279,66.464035,80.203601,105.358263,95.921834,106.2315,103.842146,130.176446,134.89571,124.572482,118.910191,129.334205,2,1
41.488525,50.457944,52.806427,56.067036,58.368238,60.034909,62.491077,72.724986,70.940591,64.558607,80.219612,104.670825,93.522924,105.648517,102.068539,128.570667,133.93309,123.619019,118.853416,127.507391,2,1
41.560542,49.9721,52.532227,55.910823,59.054489,59.929218,61.910556,72.135759,70.628195,64.48513,79.624825,103.137377,95.02939,104.508856,101.940673,129.943799,134.585902,123.74967,118.392904,128.03184,2,1
42.303383,51.460824,53.691456,58.201739,60.472177,61.74233,63.782205,73.885211,72.771857,66.92727,77.227795,102.228703,91.884424,102.481224,100.960043,128.34324,131.871328,120.951834,116.13294,125.693693,2,1
38.961074,48.334859,50.281356,54.091435,56.658235,58.232076,60.038296,71.018005,68.701869,63.05143,80.315489,104.561393,94.65863,104.849258,102.195744,129.599445,134.422667,123.877013,118.493898,129.506338,2,1
40.764119,49.286644,51.926233,55.330632,57.458853,58.980211,61.825825,72.208741,70.340969,64.14814,54.097283,75.132465,68.936069,88.536746,96.820559,113.724848,121.207458,121.491602,122.593101,111.56622,2,2
41.585118,50.936134,53.162975,56.891284,59.384464,61.303609,62.976972,72.834965,71.636498,65.97389,56.407291,76.599373,69.787514,91.52572,98.522937,114.552874,122.671579,122.18458,123.006647,113.366783,2,2
40.752568,50.221984,52.334867,56.519302,58.828906,60.364384,62.232453,72.812345,70.907533,65.515912,78.886944,103.887774,93.773802,104.38784,101.49493,129.596767,132.641763,122.326825,116.642688,127.08682,2,1
41.704818,51.260647,52.923059,57.191356,59.830015,60.831279,63.131313,73.239009,70.788603,65.272054,52.573916,73.347884,66.231832,87.253315,94.21758,111.144204,119.79132,119.981047,120.467634,109.30117,2,2
43.748873,53.230024,55.216507,58.508609,62.344478,62.784545,64.953787,75.068577,73.659252,67.292129,54.261479,75.197832,67.663203,88.282756,97.625151,112.814137,120.524355,121.143631,122.472338,111.743307,2,2
42.04862,51.062093,53.545243,57.480817,58.949837,60.744086,63.232399,73.265971,72.040669,65.544943,78.908915,103.778229,94.343773,104.813995,102.062449,129.457511,134.273208,123.477262,118.17117,128.289371,2,1
42.225095,50.849139,53.369536,56.987663,59.879905,61.343916,64.006187,73.566627,71.634435,65.720646,79.226568,105.38406,94.634267,105.968683,102.211606,130.477798,133.819594,122.658072,117.371993,128.679049,2,1
43.695052,53.272562,55.387232,58.858132,61.169113,62.877801,64.98124,75.077183,73.919442,67.928131,53.642506,74.968063,67.131112,88.354244,95.337627,112.234441,119.36811,121.338222,120.576431,110.029065,2,2
39.894114,49.134182,51.725467,55.164814,57.910733,59.191644,61.545467,71.36765,69.609587,63.840727,78.631111,104.231384,93.873519,104.873943,101.755693,129.586654,133.050847,123.331056,117.923317,127.910486,2,1
41.941898,51.793573,53.701648,57.644429,60.382054,61.194278,64.841606,73.699557,72.204407,66.18165,52.749878,73.229226,67.156323,88.409225,95.306673,111.980134,120.988558,120.457381,120.895109,110.350943,2,2
42.894331,52.033073,54.63593,58.092801,61.441154,62.183908,64.329079,74.152067,73.396473,67.0618,55.436644,75.916485,68.47352,88.926358,97.301523,113.61161,121.329449,121.808464,123.190121,111.145046,2,2
42.616377,52.095021,53.903576,57.549836,60.552657,61.788316,63.987479,73.886431,72.544265,66.334455,80.76083,104.927493,92.844272,104.454731,101.407272,129.639608,133.397725,123.667621,117.861465,128.0538,2,1
43.899689,53.14388,54.807211,58.32898,60.756048,62.587254,64.017092,74.165837,73.067872,66.976959,54.956216,75.178225,69.216651,89.108367,96.809852,113.31602,120.86793,121.809059,122.841718,111.078169,2,2
41.597905,50.312726,52.201707,56.594037,58.818761,60.210515,63.259779,72.906992,71.399189,65.270453,78.295587,102.684923,93.182468,103.409742,100.781458,128.113573,132.458744,121.701955,116.650977,126.550748,2,1
40.688115,49.147307,51.802693,55.639941,57.859437,60.195777,62.204569,71.865599,70.828571,64.836747,53.431441,74.613268,66.660418,88.669837,95.617216,111.815574,119.689497,119.958075,121.768845,109.787402,2,2
41.993802,51.132823,53.620674,56.866729,59.237239,61.172416,62.988895,73.399425,71.199905,65.575908,80.328417,103.007118,93.44353,104.739003,101.878573,130.120668,133.046328,123.534713,118.119445,127.989816,2,1
